hv001,hv002,hv009,hv010,hv011,hv012,hv014,hv024,hv025,hv027,hv206,hv201,hv204,hv205,hv225,hv226,hv213,hv207,hv208,hv243a,hv221,hv210,hv211,hv212,hv243c,hv243d,hv209,hv244,hv245,hv246,hv247
9,8,11,3,2,11,2,2,1,1,1,12,996,11,0.0,8,34,1,1,1,0,0,0,0,0,0,0,0,,1,0
9,9,7,1,1,7,2,2,1,1,1,11,996,11,0.0,1,34,1,1,1,0,1,0,1,0,0,1,1,40.0,0,1
9,10,2,1,0,2,1,2,1,1,0,12,996,11,1.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
9,11,6,2,1,4,1,2,1,1,1,12,996,11,1.0,1,34,0,1,1,0,0,0,0,0,0,0,1,20.0,1,0
9,12,6,1,2,6,1,2,1,1,1,11,996,11,0.0,8,35,0,1,1,0,0,0,0,0,0,1,1,0.0,0,0
9,13,1,0,0,1,0,2,1,1,1,12,996,11,1.0,1,34,1,0,1,0,0,0,0,1,0,0,1,60.0,1,1
9,14,1,0,1,1,0,2,1,1,1,12,996,11,1.0,1,34,0,1,1,0,1,0,0,0,0,0,1,0.0,1,0
9,15,3,1,0,3,1,2,1,1,1,12,996,11,1.0,1,34,0,0,1,0,1,0,0,0,0,0,1,0.0,0,0
9,16,2,0,0,2,0,2,1,1,1,12,996,11,0.0,1,34,1,1,1,0,1,0,0,0,0,1,1,10.0,1,1
9,19,5,1,1,5,0,2,1,1,1,11,996,11,0.0,8,34,1,1,1,0,1,0,0,0,0,1,1,20.0,1,1
9,20,2,0,1,2,0,2,1,1,1,12,996,11,0.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,0,0
9,21,3,1,1,3,0,2,1,1,1,12,996,11,0.0,8,34,1,0,1,0,0,0,0,0,0,0,1,0.0,0,0
9,22,3,1,0,3,1,2,1,1,1,12,996,11,0.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,0,1
9,23,2,0,0,2,0,2,1,1,1,11,996,22,1.0,8,34,0,0,0,0,0,0,0,0,0,0,0,,0,0
9,24,3,1,1,3,0,2,1,1,1,12,996,11,1.0,1,34,0,0,1,0,0,0,0,0,0,1,0,,0,1
9,25,4,1,1,4,2,2,1,1,1,11,996,11,1.0,1,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
9,26,2,1,1,2,0,2,1,1,1,12,996,11,1.0,5,34,0,1,1,0,0,0,0,0,0,1,1,10.0,0,0
9,27,3,1,1,3,1,2,1,1,1,12,996,11,1.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,0,1
9,28,4,0,2,4,0,2,1,1,1,12,996,11,1.0,1,34,0,1,1,0,0,0,0,0,0,0,0,,0,0
9,29,5,1,1,5,1,2,1,1,1,12,996,11,0.0,1,34,1,1,1,0,1,0,0,0,0,1,0,,1,1
10,1,4,1,1,4,2,9,1,1,0,31,4,11,1.0,5,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
10,2,3,1,1,3,1,9,1,1,0,32,996,11,1.0,8,34,0,0,1,0,0,0,0,0,0,0,1,998.0,1,0
10,3,5,1,1,5,0,9,1,1,0,21,996,12,0.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,1,0
10,4,7,2,2,7,2,9,1,1,1,21,30,11,0.0,1,33,0,1,1,0,0,0,1,0,0,1,0,,1,1
10,5,3,0,3,3,0,9,1,1,1,11,996,11,0.0,1,33,1,0,1,0,0,1,0,1,0,0,1,20.0,0,0
10,6,1,1,0,1,0,9,1,1,1,31,996,11,1.0,2,34,0,0,1,0,0,0,0,0,0,1,0,,0,1
10,7,4,1,1,4,1,9,1,1,1,71,996,11,0.0,2,33,0,1,1,0,0,0,1,0,0,1,0,,0,1
10,8,4,2,0,4,0,9,1,1,1,31,996,11,1.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,0,1
10,9,4,2,1,4,0,9,1,1,1,31,996,11,0.0,1,33,0,1,1,0,0,0,1,0,0,1,1,10.0,0,1
10,10,6,2,2,6,1,9,1,1,1,31,996,11,0.0,1,33,1,1,1,0,0,0,1,0,0,1,1,60.0,1,1
10,12,5,2,0,5,2,9,1,1,1,31,996,11,0.0,1,33,0,1,1,0,0,0,1,0,0,1,0,,0,1
10,13,4,1,2,4,0,9,1,1,1,31,996,11,0.0,1,33,0,1,1,0,1,0,0,0,0,1,0,,1,0
10,14,6,1,1,6,1,9,1,1,1,31,996,11,0.0,1,33,0,1,1,0,0,0,1,1,0,1,1,10.0,1,1
10,15,2,0,0,2,0,9,1,1,0,31,996,42,1.0,2,34,0,0,1,0,0,0,0,0,0,1,0,,0,1
10,17,5,0,1,5,1,9,1,1,0,31,5,11,1.0,8,34,1,0,1,0,0,0,0,0,0,0,1,0.0,0,0
10,18,7,2,1,7,2,9,1,1,1,31,996,11,0.0,1,33,1,1,1,0,0,0,0,0,0,1,0,,0,1
10,19,5,3,1,5,1,9,1,1,1,11,996,11,0.0,1,33,0,1,1,1,0,0,1,1,0,1,1,100.0,1,1
10,20,5,1,1,5,1,9,1,1,0,31,996,11,0.0,5,34,0,0,1,0,0,0,1,0,0,0,0,,0,0
10,21,1,0,1,1,0,9,1,1,0,11,996,12,0.0,5,34,0,0,1,0,0,0,0,0,0,0,0,,1,0
10,22,4,2,1,4,1,9,1,1,1,31,996,11,0.0,2,33,0,1,1,0,0,0,1,0,0,1,0,,0,1
10,23,10,5,1,8,2,9,1,1,1,31,996,12,0.0,1,33,1,1,1,0,0,0,1,1,0,1,1,70.0,1,1
10,24,10,1,3,10,4,9,1,1,1,31,996,12,0.0,1,33,0,1,1,0,1,0,1,0,0,1,0,,0,0
10,25,8,2,2,8,1,9,1,1,1,31,5,12,0.0,2,33,1,1,1,0,0,0,0,0,0,1,0,,0,0
10,26,1,0,0,1,0,9,1,1,0,31,5,22,1.0,8,35,0,0,1,0,0,0,0,0,0,0,1,10.0,1,0
10,27,3,1,1,3,0,9,1,1,1,31,5,11,0.0,2,34,0,1,1,0,0,0,1,0,0,1,1,10.0,0,1
10,28,6,4,1,6,0,9,1,1,1,31,996,11,0.0,1,33,0,1,1,0,0,0,1,0,0,1,0,,0,0
10,29,6,2,1,6,0,9,1,1,1,31,3,11,0.0,1,31,1,1,1,1,0,0,1,0,0,1,1,998.0,1,1
11,1,2,1,0,2,0,9,1,1,1,21,15,11,0.0,2,35,0,1,1,1,0,0,1,0,0,1,0,,1,1
11,3,4,1,1,4,0,9,1,1,1,71,996,12,0.0,2,33,0,0,1,0,1,0,1,0,0,1,0,,0,1
11,4,5,1,1,5,0,9,1,1,1,21,996,11,0.0,2,33,0,1,1,1,0,0,1,0,0,1,0,,0,1
11,5,1,0,0,1,0,9,1,1,1,21,996,11,1.0,1,34,1,0,1,0,1,0,0,1,0,0,1,10.0,1,0
11,6,1,0,1,1,0,9,1,1,1,12,996,11,0.0,8,34,1,0,1,0,0,0,0,0,0,0,1,10.0,1,0
11,7,5,1,1,5,1,9,1,1,1,21,996,12,0.0,2,33,0,1,1,1,0,0,1,0,0,1,0,,0,1
11,8,1,0,1,1,0,9,1,1,1,21,996,11,0.0,1,34,1,1,1,0,0,0,0,0,0,0,0,,0,0
11,9,4,0,2,4,0,9,1,1,1,11,996,11,1.0,1,96,1,1,1,1,0,0,1,0,0,1,0,,1,0
11,11,1,0,1,1,0,9,1,1,1,21,996,12,1.0,2,34,1,1,1,0,1,0,0,0,0,0,1,0.0,1,0
11,12,2,2,0,1,0,9,1,1,1,21,996,11,1.0,1,34,0,0,1,0,0,0,0,1,0,0,1,10.0,1,1
11,13,5,2,2,4,0,9,1,1,1,21,996,12,0.0,1,33,0,1,1,1,1,0,1,0,0,1,0,,0,1
11,14,1,0,1,1,0,9,1,1,1,12,996,11,0.0,1,34,0,1,1,0,0,0,0,1,0,0,1,15.0,1,0
11,15,1,1,0,1,0,9,1,1,1,21,60,11,0.0,1,34,0,0,1,0,0,0,1,1,0,1,0,,1,0
11,17,3,1,1,3,0,9,1,1,1,21,996,11,1.0,2,96,1,1,1,0,0,0,0,0,0,0,0,,0,0
11,19,1,0,0,1,0,9,1,1,1,11,996,11,0.0,1,34,0,1,1,1,0,0,1,0,0,1,0,,0,1
11,20,4,1,2,2,0,9,1,1,1,21,996,12,0.0,1,33,0,1,1,0,1,0,1,0,0,1,0,,0,1
11,21,4,3,0,4,0,9,1,1,1,21,996,11,0.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,0,0
11,22,8,2,0,4,0,9,1,1,1,71,996,11,0.0,2,35,1,1,1,0,0,0,1,0,0,1,0,,0,1
11,23,4,1,1,4,0,9,1,1,1,21,998,11,0.0,2,31,0,1,1,1,1,0,1,0,0,1,0,,0,1
11,25,5,1,1,5,0,9,1,1,1,21,1,11,0.0,2,96,0,1,1,1,1,0,1,0,0,1,0,,0,1
11,26,2,1,0,2,0,9,1,1,1,21,996,11,1.0,1,33,1,1,1,1,0,0,0,0,0,0,0,,0,0
11,27,2,1,0,2,0,9,1,1,1,21,996,11,0.0,1,33,0,1,1,0,0,0,1,0,0,1,0,,0,1
11,28,2,1,1,2,0,9,1,1,1,21,996,11,0.0,1,33,0,1,1,0,0,0,1,0,0,1,0,,0,1
11,29,1,0,1,1,0,9,1,1,1,21,1,11,0.0,2,34,0,1,1,0,0,0,1,1,0,1,1,180.0,1,1
12,1,4,0,1,4,0,1,2,1,0,32,10,23,0.0,8,12,1,1,1,0,0,0,0,0,0,0,1,10.0,1,0
12,2,4,1,1,4,0,1,2,1,0,11,996,22,1.0,8,11,1,0,1,0,0,0,0,0,0,0,1,10.0,1,0
12,3,4,1,0,4,2,1,2,1,0,14,5,23,1.0,8,11,0,0,0,0,0,0,0,0,0,0,1,20.0,1,0
12,4,5,1,2,5,1,1,2,1,0,13,996,22,0.0,8,11,1,0,1,0,0,0,0,1,0,0,1,10.0,1,0
12,5,4,1,1,3,2,1,2,1,0,13,996,23,0.0,8,12,0,0,0,0,0,0,0,0,0,0,0,,1,0
12,7,5,2,0,4,1,1,2,1,0,12,996,22,0.0,8,11,1,0,1,0,0,0,0,0,0,0,1,10.0,1,0
12,8,3,0,0,3,0,1,2,1,0,13,996,23,0.0,8,12,1,0,1,0,0,0,0,0,0,0,1,10.0,1,0
12,9,6,1,0,6,2,1,2,1,0,12,996,22,0.0,8,34,1,1,1,0,0,0,0,0,0,0,1,10.0,1,0
12,11,4,1,0,4,1,1,2,1,0,12,996,23,1.0,8,12,0,0,1,0,0,0,0,0,0,0,1,10.0,0,0
12,12,11,4,1,11,2,1,2,1,0,12,996,23,0.0,8,34,1,1,1,0,1,0,0,0,0,0,1,10.0,1,0
12,13,1,0,1,1,0,1,2,1,0,12,996,23,0.0,8,11,0,0,1,0,0,0,0,0,0,0,0,,1,0
12,14,5,1,1,5,2,1,2,1,0,12,996,23,0.0,8,34,1,1,1,0,0,0,0,0,0,0,1,30.0,1,0
12,15,2,0,1,2,0,1,2,1,0,41,10,23,0.0,8,12,1,0,1,0,0,0,0,0,0,0,1,20.0,1,0
12,16,3,1,0,3,0,1,2,1,0,42,30,31,,8,12,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0
12,17,4,0,0,4,1,1,2,1,0,41,20,23,0.0,8,12,1,0,1,0,0,0,0,0,0,0,1,10.0,1,0
12,18,6,0,1,6,0,1,2,1,0,12,996,23,1.0,8,12,1,1,1,0,1,0,0,0,0,0,1,20.0,1,0
12,19,6,0,1,6,0,1,2,1,0,42,996,22,0.0,8,12,1,0,1,0,0,0,0,0,0,0,1,15.0,1,0
12,20,9,1,0,9,3,1,2,1,0,13,996,23,0.0,8,11,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0
12,21,1,0,0,1,0,1,2,1,0,12,996,23,0.0,8,34,0,0,1,0,0,0,0,0,0,0,1,50.0,1,0
12,22,3,1,0,3,1,1,2,1,0,13,996,23,0.0,8,12,1,1,1,0,1,0,0,0,0,0,1,0.0,1,0
12,23,4,1,0,4,2,1,2,1,0,13,996,22,0.0,8,11,1,0,1,0,0,0,0,0,0,0,1,20.0,0,0
12,24,3,1,1,2,1,1,2,1,0,42,15,22,1.0,8,11,0,0,1,0,0,0,0,0,0,0,0,,0,0
12,25,3,1,1,3,1,1,2,1,0,42,5,23,0.0,8,12,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
12,27,5,2,0,5,1,1,2,1,0,12,996,23,0.0,8,11,1,0,1,0,0,0,0,0,0,0,1,0.0,1,0
12,28,2,0,0,2,0,1,2,1,0,12,996,22,1.0,8,11,0,0,1,0,0,0,0,0,0,0,1,20.0,1,0
12,29,3,1,0,3,1,1,2,1,0,12,996,22,0.0,8,11,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0
13,1,4,1,1,4,2,1,2,1,0,32,20,23,0.0,8,11,1,0,1,0,0,0,0,0,0,0,1,10.0,1,0
13,2,3,2,0,3,0,1,2,1,1,12,996,21,1.0,1,34,0,0,1,0,0,0,0,0,0,1,0,,0,1
13,3,1,0,1,1,0,1,2,1,1,12,996,22,1.0,8,34,1,1,1,0,1,0,1,1,0,0,1,30.0,1,1
13,4,3,1,1,3,1,1,2,1,0,31,30,31,,8,11,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0
13,6,2,2,0,2,0,1,2,1,1,11,996,21,1.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,1,1
13,7,8,0,1,5,0,1,2,1,0,21,20,22,0.0,8,34,1,0,0,0,0,0,0,0,0,0,1,50.0,1,0
13,8,1,0,1,1,0,1,2,1,0,21,10,22,1.0,8,34,1,0,1,0,0,0,0,0,0,0,1,0.0,0,0
13,9,2,1,0,2,0,1,2,1,1,11,996,12,0.0,8,34,1,1,1,0,0,0,1,0,0,1,0,,0,0
13,10,17,3,5,14,2,1,2,1,0,21,30,21,0.0,8,34,1,0,1,0,0,0,0,1,0,0,1,50.0,1,1
13,11,10,0,1,10,2,1,2,1,0,31,20,22,0.0,8,34,1,0,1,0,0,0,0,0,0,0,1,15.0,1,0
13,12,5,1,1,5,1,1,2,1,0,21,10,22,0.0,8,34,1,0,1,0,0,0,0,1,0,0,1,30.0,1,0
13,13,5,1,1,5,2,1,2,1,0,31,60,23,1.0,8,34,1,1,1,0,0,0,0,0,0,0,1,20.0,1,0
13,14,4,1,0,4,2,1,2,1,0,32,5,22,1.0,8,11,1,0,0,0,0,0,0,0,0,0,1,20.0,1,0
13,15,1,0,1,1,0,1,2,1,1,11,996,21,1.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,0,1
13,16,5,1,1,5,1,1,2,1,0,32,10,31,,8,11,0,0,1,0,0,0,0,0,0,0,0,,1,0
13,17,1,0,0,1,0,1,2,1,0,31,5,23,0.0,8,11,0,0,0,0,0,0,0,0,0,0,1,30.0,0,0
13,19,3,1,1,3,1,1,2,1,1,11,996,12,0.0,1,34,0,1,1,0,0,1,0,0,0,1,0,,0,1
13,20,1,0,0,1,0,1,2,1,1,12,996,21,1.0,1,34,0,0,1,0,0,0,0,0,0,0,1,20.0,1,1
13,21,8,0,0,8,2,1,2,1,0,31,996,22,1.0,8,34,0,0,0,0,1,0,0,0,0,0,1,120.0,1,1
13,22,8,1,1,8,0,1,2,1,0,21,30,21,0.0,8,34,1,0,1,0,0,0,0,1,0,0,1,50.0,1,0
13,23,1,0,1,1,0,1,2,1,1,12,996,21,1.0,8,34,1,0,1,0,0,0,0,0,0,0,0,,0,1
13,24,4,1,1,4,0,1,2,1,0,14,6,31,,8,12,0,0,1,0,1,0,0,0,0,0,1,0.0,1,0
13,25,6,1,2,6,2,1,2,1,1,12,996,21,0.0,8,34,1,1,1,1,1,0,0,0,0,1,1,40.0,1,0
13,26,1,0,1,1,0,1,2,1,0,21,5,23,1.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,0,1
13,27,3,0,2,3,0,1,2,1,0,21,996,21,0.0,8,34,1,0,1,0,0,0,0,1,0,0,1,50.0,1,0
13,28,8,1,2,8,2,1,2,1,0,21,996,22,0.0,8,34,0,0,1,0,0,0,0,0,0,0,1,50.0,1,0
13,29,10,1,1,10,3,1,2,1,0,21,996,22,0.0,8,11,1,0,1,0,1,0,0,1,0,0,1,120.0,1,0
14,1,6,2,1,6,2,7,1,1,1,21,996,22,1.0,1,34,0,1,1,0,1,0,0,0,0,1,1,50.0,1,1
14,3,3,0,0,2,0,7,1,1,0,12,996,23,1.0,8,34,0,0,1,0,0,0,0,0,0,0,1,20.0,1,0
14,4,1,0,1,1,0,7,1,1,1,21,996,11,0.0,1,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
14,5,1,0,1,1,0,7,1,1,1,11,996,23,1.0,8,34,0,0,1,0,0,0,0,1,0,0,0,,0,0
14,7,3,0,2,3,0,7,1,1,0,14,996,22,1.0,8,11,1,1,1,0,1,0,0,0,0,0,1,30.0,1,0
14,8,2,1,1,2,0,7,1,1,0,14,30,22,0.0,8,34,0,0,0,0,0,0,0,0,0,0,0,,0,0
14,9,4,1,1,4,1,7,1,1,0,12,996,23,1.0,8,34,1,0,0,0,0,0,0,0,0,0,1,0.0,1,0
14,10,5,0,0,4,0,7,1,1,1,11,996,12,0.0,1,33,1,1,1,1,1,0,1,0,0,1,0,,1,1
14,11,4,1,1,4,2,7,1,1,1,21,996,22,1.0,1,34,0,1,1,0,0,0,0,0,0,0,0,,0,0
14,12,2,1,1,2,0,7,1,1,0,14,996,22,1.0,8,34,1,1,1,0,0,0,0,0,0,0,0,,0,0
14,13,2,0,1,2,0,7,1,1,0,12,996,22,0.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,1,1
14,14,4,1,3,4,0,7,1,1,1,21,996,12,0.0,1,34,1,1,1,0,0,0,1,0,0,1,0,,1,1
14,15,1,0,1,1,0,7,1,1,1,11,996,12,0.0,1,34,1,1,1,1,0,0,0,0,0,1,1,20.0,0,0
14,16,2,1,0,2,1,7,1,1,1,12,996,22,0.0,1,33,0,1,1,0,0,0,0,0,0,0,0,,0,1
14,17,7,1,2,6,2,7,1,1,1,11,996,12,0.0,1,35,1,1,1,0,0,0,1,0,0,1,1,10.0,1,1
14,18,5,1,1,5,2,7,1,1,0,14,996,22,1.0,8,34,1,1,1,0,1,0,0,0,0,0,1,50.0,1,0
14,19,5,1,1,5,1,7,1,1,0,14,996,22,1.0,8,34,1,1,1,0,1,0,0,0,0,0,1,10.0,1,0
14,20,6,2,0,4,2,7,1,1,0,14,996,22,0.0,8,11,0,0,1,0,1,0,0,0,0,0,1,30.0,0,0
14,21,4,1,1,4,2,7,1,1,1,21,996,12,0.0,1,34,1,1,1,0,0,0,0,0,0,1,0,,0,0
14,22,1,1,0,1,0,7,1,1,0,12,996,22,1.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,1,0
14,23,4,0,1,4,0,7,1,1,0,12,996,22,1.0,8,12,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0
14,24,2,0,0,2,0,7,1,1,0,14,996,22,0.0,8,34,1,0,0,0,1,1,0,0,0,0,1,50.0,1,0
14,25,4,2,0,4,0,7,1,1,1,21,996,11,1.0,8,34,1,1,1,0,1,0,0,0,0,1,0,,0,1
14,26,1,0,1,1,0,7,1,1,1,11,996,12,1.0,1,34,1,0,1,0,0,0,0,0,0,0,0,,0,0
14,28,7,2,1,5,0,7,1,1,0,14,996,22,0.0,8,34,1,1,1,0,1,0,0,0,0,0,0,,1,0
14,29,1,0,1,1,0,7,1,1,1,12,996,12,1.0,1,34,0,0,1,0,1,0,0,0,0,0,0,,0,0
15,1,12,1,5,10,4,7,2,1,0,43,60,31,,8,11,0,0,1,0,0,0,0,1,0,0,1,40.0,1,0
15,2,8,3,1,8,1,7,2,1,0,21,20,31,,8,34,1,1,1,0,1,0,0,1,0,0,1,1.0,1,0
15,3,1,1,0,1,0,7,2,1,0,21,20,21,1.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
15,4,7,1,1,7,1,7,2,1,0,43,60,31,,8,12,0,0,1,0,0,0,0,0,0,0,1,40.0,1,0
15,5,6,0,1,6,1,7,2,1,0,21,240,21,0.0,8,34,0,0,1,0,1,0,0,1,0,0,1,35.0,1,1
15,7,5,2,1,2,0,7,2,1,1,12,996,12,0.0,1,34,1,1,1,1,0,0,1,0,0,1,1,120.0,1,1
15,8,4,1,1,4,1,7,2,1,0,43,40,31,,8,12,1,0,1,0,0,0,0,0,0,0,1,40.0,1,0
15,9,4,1,0,4,1,7,2,1,0,21,60,31,,8,11,1,0,1,0,0,0,0,0,0,0,1,20.0,1,0
15,10,5,1,1,5,1,7,2,1,0,21,45,21,0.0,8,34,0,0,1,0,0,0,0,1,0,0,1,40.0,1,0
15,11,5,1,0,4,1,7,2,1,0,43,20,31,,8,11,0,0,1,0,0,0,0,0,0,0,1,50.0,1,0
15,12,4,1,1,4,2,7,2,1,0,43,15,31,,8,11,0,0,0,0,0,0,0,1,0,0,1,40.0,1,0
15,13,4,0,1,1,0,7,2,1,0,43,10,31,,8,11,0,0,1,0,0,0,0,0,0,0,1,40.0,1,0
15,14,3,1,1,3,1,7,2,1,0,21,10,31,,8,12,0,0,1,0,1,0,0,0,0,0,0,,1,0
15,15,4,1,0,4,1,7,2,1,0,21,80,22,0.0,8,34,0,0,1,0,0,0,0,1,0,0,1,40.0,1,1
15,16,1,0,1,1,0,7,2,1,0,21,10,21,1.0,8,34,0,0,1,0,0,0,0,0,0,0,0,,1,0
15,18,5,1,1,5,1,7,2,1,0,21,30,31,,8,11,1,0,1,0,1,0,0,0,0,0,1,10.0,1,0
15,19,6,1,2,6,2,7,2,1,0,13,996,31,,8,34,1,0,1,0,0,0,0,0,0,0,1,40.0,1,0
15,20,8,2,3,8,2,7,2,1,0,21,10,21,0.0,8,34,0,0,1,0,0,0,1,0,0,0,1,1.0,1,0
15,21,7,1,1,7,1,7,2,1,0,21,60,31,,8,11,0,0,1,0,1,0,0,0,0,0,1,40.0,1,0
15,22,14,3,3,13,2,7,2,1,0,43,30,31,,8,34,1,1,1,0,0,0,0,0,0,0,1,30.0,1,0
15,23,3,1,1,3,1,7,2,1,0,32,60,31,,8,12,0,0,1,0,1,0,0,0,0,0,1,20.0,1,0
15,24,4,1,1,4,2,7,2,1,0,21,45,31,,8,11,0,0,1,0,0,0,0,0,0,0,1,20.0,1,0
15,25,5,2,0,5,3,7,2,1,0,31,30,31,,8,11,0,0,1,0,0,0,0,0,0,0,1,50.0,1,0
15,26,5,1,1,4,1,7,2,1,0,21,15,31,,8,34,1,0,1,0,0,0,0,1,0,0,1,150.0,1,0
15,27,7,2,1,4,1,7,2,1,0,43,30,31,,8,12,0,0,1,0,0,0,0,1,0,0,1,30.0,1,0
15,28,5,1,1,4,2,7,2,1,0,21,15,31,,8,12,1,1,1,0,1,0,0,0,0,0,1,20.0,0,0
15,29,1,0,0,1,0,7,2,1,0,21,30,31,,8,34,0,0,0,0,0,0,0,0,0,0,1,40.0,0,0
16,1,4,1,1,4,0,7,1,1,1,12,996,12,0.0,8,34,1,1,1,0,0,0,0,0,0,0,0,,0,1
16,2,3,0,1,3,1,7,1,1,1,12,996,11,1.0,1,34,1,0,1,0,0,0,1,0,0,1,1,10.0,0,0
16,3,5,2,1,5,1,7,1,1,1,12,996,11,0.0,1,34,1,1,1,0,1,0,0,0,0,1,0,,0,0
16,4,5,2,0,4,2,7,1,1,0,12,996,11,1.0,8,34,1,1,1,0,1,0,0,0,0,0,0,,1,0
16,5,4,1,1,4,0,7,1,1,1,11,996,11,1.0,1,34,1,1,1,0,0,0,1,1,0,1,1,10.0,1,1
16,6,5,2,2,5,1,7,1,1,1,11,996,11,0.0,1,31,1,1,1,0,0,1,1,0,0,1,0,,1,1
16,7,7,3,1,3,1,7,1,1,1,12,996,11,0.0,1,34,1,1,1,0,0,0,0,0,0,1,0,,0,1
16,8,5,1,1,4,1,7,1,1,1,11,996,11,0.0,1,34,0,1,1,0,1,0,0,1,0,1,1,998.0,1,0
16,9,4,1,1,4,0,7,1,1,1,11,996,11,1.0,1,34,0,1,1,0,0,0,1,0,0,1,0,,0,1
16,10,6,2,0,5,0,7,1,1,1,12,996,11,0.0,8,34,1,1,1,0,0,0,0,0,0,1,0,,0,1
16,11,5,1,0,5,2,7,1,1,1,11,996,15,0.0,8,34,0,0,0,0,0,0,0,0,0,0,0,,0,0
16,12,7,2,2,6,2,7,1,1,1,11,996,11,0.0,1,34,0,1,1,0,0,0,1,0,0,1,0,,0,1
16,13,3,2,0,3,1,7,1,1,1,11,996,11,0.0,1,33,0,1,1,0,0,0,0,0,0,1,0,,0,0
16,14,2,0,2,2,0,7,1,1,1,11,996,11,0.0,1,34,0,0,1,0,0,0,0,0,0,1,0,,0,1
16,15,15,3,2,15,3,7,1,1,1,11,996,11,0.0,8,34,1,1,1,1,1,1,0,1,0,1,1,998.0,0,1
16,16,4,1,0,4,1,7,1,1,1,12,996,11,1.0,1,33,1,1,1,0,0,0,0,0,0,0,0,,0,1
16,17,4,2,1,4,0,7,1,1,1,11,996,11,1.0,1,34,0,0,1,0,0,0,0,0,0,0,1,30.0,0,0
16,18,4,1,1,4,1,7,1,1,1,11,996,11,1.0,8,34,1,1,1,0,0,0,0,0,0,1,0,,0,0
16,20,4,0,2,4,0,7,1,1,1,11,996,11,0.0,8,34,0,1,1,0,0,0,0,0,0,0,0,,0,0
16,21,1,1,0,1,0,7,1,1,1,11,996,11,0.0,1,34,0,1,1,0,0,0,0,0,0,0,1,0.0,0,0
16,22,3,1,0,3,1,7,1,1,1,11,996,11,1.0,1,34,0,0,1,0,0,0,0,0,0,0,0,,0,0
16,24,4,1,1,4,1,7,1,1,1,12,996,11,1.0,1,34,1,1,1,0,0,0,0,0,0,1,0,,0,0
16,25,4,1,2,4,1,7,1,1,1,11,996,12,1.0,1,34,0,1,1,0,0,0,0,0,0,0,0,,0,0
16,26,1,0,0,1,0,7,1,1,1,11,996,11,1.0,1,34,0,1,1,0,1,0,0,0,0,1,1,20.0,1,1
16,27,9,3,1,9,0,7,1,1,1,11,996,11,0.0,1,34,0,1,1,0,0,0,0,0,0,0,0,,0,1
16,28,7,1,2,6,1,7,1,1,1,11,996,11,0.0,1,34,0,1,1,0,1,0,0,1,0,0,1,10.0,1,0
16,29,3,1,0,3,2,7,1,1,1,11,996,11,1.0,1,34,0,1,1,0,0,0,0,0,0,1,0,,0,1
17,1,3,1,1,3,1,2,2,1,0,21,30,22,1.0,8,11,0,0,1,0,0,0,0,0,0,0,1,10.0,0,0
17,2,1,0,0,1,0,2,2,1,0,21,60,21,0.0,8,34,0,0,0,0,0,0,0,1,0,0,0,,1,0
17,3,9,2,2,9,4,2,2,1,0,21,10,31,,8,34,1,1,1,0,0,0,0,0,0,0,1,10.0,1,0
17,4,10,1,2,10,3,2,2,1,0,21,10,23,0.0,8,34,0,0,1,0,0,0,0,0,0,0,1,10.0,1,0
17,5,2,1,1,2,0,2,2,1,0,21,10,22,1.0,8,12,0,0,0,0,1,0,0,0,0,0,1,20.0,1,0
17,6,6,0,1,6,0,2,2,1,0,21,996,22,0.0,8,34,0,0,1,0,1,0,0,0,0,0,1,10.0,1,0
17,7,2,1,1,2,0,2,2,1,0,31,35,22,1.0,8,34,0,0,1,0,0,0,0,0,0,0,1,0.0,1,0
17,8,10,3,0,10,3,2,2,1,0,21,30,23,0.0,8,12,0,0,1,0,0,0,0,0,0,0,1,10.0,1,0
17,9,1,0,0,1,0,2,2,1,0,21,10,22,1.0,8,34,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
17,10,4,1,0,4,1,2,2,1,0,21,20,21,0.0,8,34,0,0,1,0,0,0,0,1,0,0,1,30.0,1,1
17,11,3,0,1,3,0,2,2,1,0,32,40,22,0.0,8,33,1,0,1,0,1,0,0,1,0,0,1,30.0,1,0
